annotation_id,annotator,email,created_at,timestamp,id,image,lead_time,text_cap_en,text_cap_native,text_culture_loc,text_image_loc,text_submitter_native_lang,updated_at
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6649_yaksha - Isaiah Flores.jpg,,This is a painting of a female yaksha inside a Thai temple.,Ito ay isang painting ng isang babaeng yaksha sa loob ng isang Thai temple.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6650_PXL_20240813_055900996.RAW-01.MP.COVER - Isaiah Flores.jpg,,"This is Pad Thai, Thailand's national dish.","Ito ang Pad Thai, ang pambansang pagkain ng Thailand.",Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6651_vietnam_2 - fenal Ilasariya.jpeg,,"Crispy fried lotus root chips served with carved carrot garnish, a popular Vietnamese snack.","कुरकुरी तली हुई कमल ककड़ी चिप्स, गाजर की सजावट के साथ, एक लोकप्रिय वियतनामी स्नैक।",Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6652_vietnam_1 - fenal Ilasariya.jpeg,,stir-fried noodles served in a lotus leaf.,"तले हुए नूडल्स, जो खुशबू और स्वाद बढ़ाने के लिए कमल के पत्ते में परोसे गए हैं।",Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6653_goldenmount - Isaiah Flores.jpg,,This is a statue atop the Golden Mount otherwise known as Wat Saket.,Ito ay isang estatwa sa ibabaw ng Golden Mount o mas kinikilala bilang Wat Saket.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6654_statue - Isaiah Flores.jpg,,This is a statue of Buddha inside a cave below Wat Saket.,Ito ay isang estatwa ni Buddha sa loob ng kuweba sa baba ng Wat Saket.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6655_vietnam_3 - fenal Ilasariya.jpeg,,"Traditional Vietnamese architectural sculptures displayed in a museum, with the historic Hanoi Flag Tower in the background.","वियतनामी पारंपरिक वास्तुकला की मूर्तियां संग्रहालय में प्रदर्शित, पृष्ठभूमि में ऐतिहासिक हनोई फ्लैग टॉवर।",Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6656_PXL_20240813_091918390.RAW-01.COVER - Isaiah Flores.jpg,,Ito ay isang tanawin ng mga templong nakapalibot sa Wat Saket.,This is an overlooking view of the temple surrounding Wat Saket.,Thailand,"Bangkok, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6657_vietnam_5 - fenal Ilasariya.jpeg,,market stall selling a variety of dried fruits and preserved snacks in colorful packaging.,बाजार में विभिन्न प्रकार के सूखे फल और संरक्षित स्नैक्स की रंगीन पैकिंग में बिक्री।,Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6658_temple2 - Isaiah Flores.jpg,,This is an overlooking view of the temples surrounding Wat Saket.,Ito ay isang tanawin ng mga templong nakapalibot sa Wat Saket.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6659_vietname_4 - fenal Ilasariya.jpeg,,"A traditional Vietnamese pagoda with intricate architecture, decorated with lanterns","आधुनिक इमारतों के बीच एक पारंपरिक वियतनामी पगोडा, सुंदर वास्तुकला और लालटेन से सजा हुआ।",Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6660_statue2 - Isaiah Flores.jpg,,"This is a Maiyarap, a statue of a demon inside Wat Po.","Isa itong Maiyarap, estatwa ng demonyo sa loob ng Wat Po.",Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6661_temple3 - Isaiah Flores.jpg,,"This is the interior of Wat Pho, a world-famous temple in Bangkok.","Ito ang loob ng Wat Pho, isang bantog na templo sa Bangkok.",Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6662_IMG-20250202-WA0162 - Richardy Lobo Sapan.jpg,,"Stir-fried water spinach, one of the home-cooked foods that is often found in Indonesia","Tumis Kangkung, salah satu makanan rumahan yang sering dijumpai di Indonesia",Indonesia,"Jakarta, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6663_muaythai_anonymized - Isaiah Flores.jpg,,"This is Muay Thai, Thailand's national sport.","Ito ang Muay Thai, ang pambansang laro ng Thailand.",Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6664_chinatown_anonymized - Isaiah Flores.jpg,,"This is Yaowarat, Bangkok's Chinatown, during an overcast day.","Ito ang Yaowarat, Chinatown ng Bangkok, sa maulap na araw.",Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6665_IMG-20250202-WA0163 - Richardy Lobo Sapan.jpg,,"Sambal, a typical Indonesian flavoring food or condiment, has a spicy taste","Sambal, makanan penyedap ataupun kondimen khas Indonesia berasa pedas",Indonesia,"Jakarta, Indonesia",Indonesian (ind),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6666_golden - Isaiah Flores.jpg,,This is the Reclining Buddha statue in Bangkok.,Ito ang estatwa ng nakahigang Buddha sa Bangkok.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6667_interior - Isaiah Flores.jpg,,This is the interior of a traditional Thai house.,Ito ang interior ng isang tradisyonal na Thai na bahay.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6668_IMG_1632 - fenal Ilasariya.jpeg,,"Linh Ung Pagoda, a multi-tiered Buddhist temple located in Vietnam.The pagoda is a significant religious and cultural site.","यह वियतनाम में स्थित लिंह उंग पैगोडा की एक छवि है। यह बहु-स्तरीय बौद्ध मंदिर सुंदर नक्काशियों, मुड़ी हुई छतों और मूर्तियों से सुसज्जित है, जो हरी-भरी वनस्पति और पत्थर की मूर्तियों से घिरा हुआ है। यह एक महत्वपूर्ण धार्मिक और सांस्कृतिक स्थल है।",Vietnam,"Da nang, Vietnam",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6669_golden1 - Isaiah Flores.jpg,,This is a golden stupa containing relics of the Buddha.,Ito ay isang gintong stupa na naglalaman ng mga artepakto ng Buddha.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6670_IMG_1633 - fenal Ilasariya.jpeg,,"A towering statue of the Bodhisattva Guanyin at Linh Ung Pagoda in Da Nang, Vietnam. The serene white sculpture stands on a lotus pedestal.","दनांग, वियतनाम के लिंह उंग पैगोडा में स्थित बोधिसत्व गुआनयिन की विशाल मूर्ति। यह शांत सफेद प्रतिमा एक कमल के आधार पर स्थित है, जो करुणा और शांति का प्रतीक है।",Vietnam,"Da Nang, Vietnam",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6671_textiles - Isaiah Flores.jpg,,These are traditional Thai textiles and cloths.,Ito ay mga tradisyonal na Thai na tela.,Thailand,"Bangkok, Thailand",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6672_IMG_1634 - fenal Ilasariya.jpeg,,"Two sage statues playing a board game in a cave, symbolizing wisdom and strategy, with an altar in the background.","गुफा में दो ऋषियों की मूर्तियाँ बोर्ड गेम खेलते हुए, जो बुद्धि और रणनीति का प्रतीक हैं, पीछे एक वेदी है।",Vietnam,Vietnam,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6673_arch - Isaiah Flores.jpg,,This is an ornate arch featuring the Buddha inside Vinh Trang Pagoda.,Ito ay isang mapalamuting arko ng Buddha sa loob ng Vinh Trang Pagoda.,Vietnam,"Mỹ Tho, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6674_arch1 - Isaiah Flores.jpg,,This is an ornate arch featuring the Buddha inside Vinh Trang Pagoda.,Ito ay isang mapalamuting arko ng Buddha sa loob ng Vinh Trang Pagoda.,Vietnam,"Mỹ Tho, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6675_IMG_1635 - fenal Ilasariya.jpeg,,"Ho Chi Minh Mausoleum in Hanoi, Vietnam, honoring the revolutionary leader Ho Chi Minh, with guards and wreaths at the entrance.","हनोई, वियतनाम में हो ची मिन्ह समाधि, जो क्रांतिकारी नेता हो ची मिन्ह को समर्पित है, प्रवेश द्वार पर गार्ड और पुष्पांजलियाँ हैं।",Vietnam,"Hanoi, Vietnam.",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6676_temple - Isaiah Flores.jpg,,This is the interior inside Vinh Trang Pagoda.,Ito ang loob ng Vinh Trang Pagoda.,Vietnam,"Mỹ Tho, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6677_IMG_1636 - fenal Ilasariya.jpeg,,"The black bronze statue of Tran Vu in Quan Thanh Temple, Ba Dinh, Hanoi, a revered Taoist deity, surrounded by offerings and intricate decorations.","क्वान थान मंदिर, बा दिंह, हनोई में स्थित ट्रान वू की काली कांस्य प्रतिमा, जो एक पूजनीय ताओवादी देवता हैं, चारों ओर भेंट और सुंदर सजावट से घिरी हुई।",Vietnam," Hanoi, Vietnam.",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6678_snakewine - Isaiah Flores.jpg,,"This is snake wine, a traditional alcoholic beverage of Vietnam.","Ito ay snake wine, isang tradisyonal na inuming may alkohol ng Vietnam.",Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6679_pho - Isaiah Flores.jpg,,"This is Pho, Vietnam's national noodle dish.","Ito ay Pho, ang pambansang pansit ng Vietnam.",Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6680_IMG_1639 - fenal Ilasariya.jpeg,,"A golden dragon statue in Hue, Vietnam, symbolizing power and royalty, located in an ancient imperial site.","ह्यू, वियतनाम में एक स्वर्णिम ड्रैगन प्रतिमा, जो शक्ति और राजसी गौरव का प्रतीक है, एक प्राचीन शाही स्थल पर स्थित।",Vietnam,"Hue, Vietnam",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6681_PXL_20241116_032846429_anonymized - Isaiah Flores.jpg,,This is the Vinh Trang Pagoda.,Ito ang Vinh Trang Pagoda.,Vietnam,"Mỹ Tho, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6682_IMG_1640 - fenal Ilasariya.jpeg,,"The Lady Buddha statue at Linh Ung Pagoda in Da Nang, Vietnam, a towering symbol of compassion and protection,.","द नाग, वियतनाम में लिंह उंग पगोडा की लेडी बुद्ध प्रतिमा, जो करुणा और सुरक्षा का एक भव्य प्रतीक है",Vietnam,"Da Nang, Vietnam",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6683_monument - Isaiah Flores.jpg,,This is the Thich Quang Duc Monument in Ho Chi Minh City.,Ito ang Thich Quang Duc Monument sa Ho Chi Minh City.,Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6684_IMG_0436_jpg_anonymized - Isaiah Flores.jpg,,This is the People's Committee Building in front of Ho Chi Minh Square.,Ito ang People's Committee Building sa harap ng Ho Chi Minh Square.,Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6685_hcm - Isaiah Flores.jpg,,"This is a bust of Ho Chi Minh, an iconic leader of Vietnam.","Ito ay isang estatwa ni Ho Chi Minh, isang bayani ng Vietnam.",Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6686_IMG_1649 - fenal Ilasariya.jpeg,,"The Guan Yu Shrine in Koh Samui, Thailand, features a 16-meter bronze statue of Guan Yu, symbolizing loyalty and bravery, built by Chinese immigrants over 150 years ago.","गुआन यू श्राइन, कोह सामुई, थाईलैंड में स्थित है, जहाँ 16 मीटर ऊँची कांस्य प्रतिमा है, जो निष्ठा और वीरता का प्रतीक है, इसे 150 साल पहले चीनी प्रवासियों ने बनाया था।",Thailand,"Koh Samui, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6687_banhmi - Isaiah Flores.jpg,,This is a Lao style of Banh mi bread.,Ito ay isang Laos na estilo ng Banh mi na tinapay.,"Laos, Vietnam","Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6688_IMG_1648 - fenal Ilasariya.jpeg,,"Wat Sila Ngu Temple in Koh Samui, Thailand, a red sandstone Buddhist temple known for its intricate carvings and cultural significance.","वाट सिला न्गु मंदिर, कोह सामुई, थाईलैंड में स्थित एक लाल बलुआ पत्थर का बौद्ध मंदिर, जो अपनी जटिल नक्काशी और सांस्कृतिक महत्व के लिए प्रसिद्ध है।",Thailand,"Koh Samui, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6689_IMG_1647 - fenal Ilasariya.jpeg,,"A Thai dish featuring steamed rice with sweet and sour stir-fried meat, vegetables, and cashew nuts, garnished with herbs.","थाई व्यंजन, जिसमें स्टीम्ड चावल, खट्टे-मीठे सॉस में तली हुई सब्जियाँ, मांस और काजू हैं, जिसे हर्ब्स से सजाया गया है।",Thailand,"Koh Samui, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6690_shrimp - Isaiah Flores.jpg,,"This is one of the street foods in Vietnam. It has shrimp, vegetables, and noodles.","Ito ay isa sa mga street food sa Vietnam. Mayroon itong hipon, gulay, at pansit.",Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6691_banhkot - Isaiah Flores.jpg,,These are Vietnamese Mini Pancake otherwise known as Banh Khot. It has shrimp as its filling.,Ang mga ito ay ang Vietnamese Mini Pancake o mas kilala bilang Banh Khot. Mayroon itong hipon bilang palaman.,Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6692_IMG_1646 - fenal Ilasariya.jpeg,,"The Laughing Buddha statue at Wat Plai Laem in Koh Samui, Thailand, represents prosperity and joy in Chinese culture","कोह सामुई, थाईलैंड में वाट प्लाई लाम में स्थित हंसते हुए बुद्ध की प्रतिमा चीनी संस्कृति में समृद्धि और आनंद का प्रतीक है।",Thailand,"Koh Samui, Thailsand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6693_cafe - Isaiah Flores.jpg,,This is the famous Cafe Apartments in Vietnam. It is a repurposed apartment building housing multiple small cafes.,Ito ang sikat na Cafe Apartments sa Vietnam. Ito ay isang 'repurposed' na apartment na mayroong maraming maliliit na cafe.,Vietnam,"Saigon, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6694_IMG_1645 - fenal Ilasariya.jpeg,,"Guanyin 18 arm Buddhist Goddess in a temple in Thailand. Guanyin, Goddess of Mercy and Compassion at Temple Wat Plai Leam. Her 18 arms symbolize her ability to reach out and provide help across the world.","गुआनयिन, 18 भुजाओं वाली बौद्ध देवी, जो थाईलैंड के एक मंदिर में स्थित हैं। गुआनयिन, करुणा और दया की देवी, वाट प्लाई लाम मंदिर में विराजमान हैं। उनकी 18 भुजाएँ इस बात का प्रतीक हैं कि वे दुनिया भर में सहायता पहुँचाने की क्षमता रखती हैं।",Thailand,"Koh samui, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6695_IMG_1644 - fenal Ilasariya.jpeg,,"The Wat Chalong Temple in Phuket, Thailand, a famous Buddhist temple known for its stunning architecture and spiritual significance.","वाट चालोंग मंदिर, फुकेत, थाईलैंड का एक प्रसिद्ध बौद्ध मंदिर, जो अपनी भव्य वास्तुकला और आध्यात्मिक महत्व के लिए जाना जाता है।",Thailand,"Phuket, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6696_IMG_1643 - fenal Ilasariya.jpeg,,"A Thai dish featuring stir-fried chicken with cashew nuts, steamed rice, bean sprouts, a spring roll, and edible flowers as garnish","थाई व्यंजन जिसमें काजू के साथ तला हुआ चिकन, स्टीम्ड चावल, अंकुरित दाल, एक स्प्रिंग रोल और खाने योग्य फूलों की सजावट शामिल है।",Thailand,"Phuket, Thailand",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6697_IMG_1641 - fenal Ilasariya.jpeg,,"A shrine inside a Thai Buddhist temple honoring a revered monk, adorned with intricate golden decorations and offerings","एक थाई बौद्ध मंदिर में स्थित एक पवित्र स्थल, जो एक पूजनीय भिक्षु को समर्पित है, सुनहरी सजावट और भेंट अर्पण से सुसज्जित।",Thailand,Thailand,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6698_IMG_1638 - fenal Ilasariya.jpeg,,"The East Gate (Cửa Đông) of the Imperial City of Hue, Vietnam, part of the historic citadel, showcasing intricate architecture and cultural heritage.","ह्यू, वियतनाम के इंपीरियल सिटी का पूर्वी द्वार (Cửa Đông), जो ऐतिहासिक दुर्ग का हिस्सा है और अपनी जटिल वास्तुकला व सांस्कृतिक विरासत के लिए प्रसिद्ध है।",Vietnam,"Hue, Vietnam.",Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6699_IMG_1642 - fenal Ilasariya.jpeg,,"A shrine dedicated to a revered Buddhist monk in Thailand, featuring a lifelike statue, offerings, and ornate decorations in a temple setting.","थाईलैंड में एक पूजनीय बौद्ध भिक्षु को समर्पित मंदिर, जिसमें एक वास्तविक जैसी प्रतिमा, भेंट सामग्री और सुंदर सजावट शामिल है।",Thailand,Thailand,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6700_IMG_56585 - fenal Ilasariya.jpeg,," glass noodles with tofu, lotus root, and broccoli,","टेकअवे भोजन जिसमें कांच जैसी पतली नूडल्स, टोफू, कमल की जड़ और ब्रोकोली शामिल हैं, डिस्पोजेबल प्लेट और प्लास्टिक फोर्क के साथ परोसा गया।",Thailand,New york,Hindi,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6701_PXL_20240217_033736129_exported_1738627038201 - Isaiah Flores.jpg,,This is a busy street in Binondo Chinatown.,Isa itong eskinita sa Binondo Chinatown.,Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6702_IMG-20171224-WA0035 - yeshil bangera.jpg,,"The Petronas Towers (Malay: Menara Berkembar Petronas), also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia, standing at 451.9 metres (1,483 feet). From 1996 to 2004, they were the tallest buildings in the world until they were surpassed by the Taipei 101 building. The Petronas Towers remain the world's tallest twin skyscrapers, surpassing the original World Trade Center towers in New York City, and were the tallest buildings in Malaysia until 2021, when they were surpassed by Merdeka 118. The Petronas Towers are a major landmark of Kuala Lumpur, along with the nearby Kuala Lumpur Tower and Merdeka 118, and are visible in many places across the city.","The Petronas Towers (Malay: Menara Berkembar Petronas), also known as the Petronas Twin Towers and colloquially the KLCC Twin Towers, are an interlinked pair of 88-storey supertall skyscrapers in Kuala Lumpur, Malaysia, standing at 451.9 metres (1,483 feet). From 1996 to 2004, they were the tallest buildings in the world until they were surpassed by the Taipei 101 building. The Petronas Towers remain the world's tallest twin skyscrapers, surpassing the original World Trade Center towers in New York City, and were the tallest buildings in Malaysia until 2021, when they were surpassed by Merdeka 118. The Petronas Towers are a major landmark of Kuala Lumpur, along with the nearby Kuala Lumpur Tower and Merdeka 118, and are visible in many places across the city.",Malaysia,"Kuala Lumpur, Malaysia",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6703_IMG_4900 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand. ","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand. ",Thailand,"Pattaya, Thailand",English,
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/6704_IMG_4901 - yeshil bangera.JPG,,"The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience","The image showcases a scene from the renowned Alcazar Cabaret Show in Pattaya, Thailand.  Alcazar is famous for its dazzling performances by talented ladyboy dancers, featuring a mix of traditional Thai culture, international music, and contemporary pop culture elements. The show takes place in a grand theater equipped with state-of-the-art light and sound systems, providing an immersive experience",Thailand,"Pattaya, Thailand",English,
